problem_family,setting,seed,d,rank,kappa,num_factors,input_columns_multiplier,measurement_multiplier,hidden_dim,num_samples,loss,recovery_error,nrG,stA,condition_score,mean_grad_rank_fraction,min_grad_rank_fraction,max_grad_rank_fraction
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+01 input_mult=10,0,20,2,10.0,5,10,2.0,64,1024,0.0012723283321490024,0.9989990320124253,1.0847319470741021,3.4864781228214605,0.6402864761128156,0.5423659735370511,0.5312149684455184,0.581076827047962
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+01 input_mult=10,1,20,2,10.0,5,10,2.0,64,1024,0.0012789732535349958,1.0001853312193594,1.3803489824112452,3.6245152565341323,0.8596024785629014,0.6901744912056226,0.6449087592706712,0.714123040519499
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+01 input_mult=10,2,20,2,10.0,5,10,2.0,64,1024,0.0013931318403399685,1.0000643411140597,1.2610132586452836,3.814939801029105,0.5902147899386804,0.6305066293226418,0.55362620957013,0.703602201196816
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+02 input_mult=2,0,20,2,100.0,5,2,2.0,64,1024,0.0011766332520660896,0.999019630888841,1.004908091591647,2.6369304373616322,0.631310764879095,0.5024540457958235,0.5003281008325571,0.5108955247293953
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+02 input_mult=2,1,20,2,100.0,5,2,2.0,64,1024,0.0017427219977640609,1.0001210414076624,1.0243197650866496,2.5332888664575384,0.6540437223824858,0.5121598825433248,0.509823118454415,0.5134539643838382
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+02 input_mult=2,2,20,2,100.0,5,2,2.0,64,1024,0.0012663648607271496,1.0000913071661908,1.0038932529164266,2.754145630893835,0.5677672247094667,0.5019466264582133,0.5008085837380052,0.5060242542230511
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+02 input_mult=10,0,20,2,100.0,5,10,2.0,64,1024,0.0012595240422497754,0.999019630888841,1.0063009396231528,3.4864781228214605,0.6019971293196463,0.5031504698115764,0.5018467625457274,0.5080140441217116
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+02 input_mult=10,1,20,2,100.0,5,10,2.0,64,1024,0.0012654199748565662,1.0001210414076624,1.0660392903023166,3.6245152565341323,0.6589430880494833,0.5330196451511583,0.516450045868626,0.5398512604691792
MatrixFactorizationInput,scan MF d=20 r=2 factors=5 kappa=1e+02 input_mult=10,2,20,2,100.0,5,10,2.0,64,1024,0.0013811794663406772,1.0000913071661908,1.0253355104898403,3.814939801029105,0.4696371402383216,0.5126677552449201,0.5053739010273748,0.5201241862179177
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+00 input_mult=2,0,20,2,1.0,10,2,2.0,64,1024,0.0027341859362657343,1.0004012826147628,1.1591612193962022,2.1170639386253014,0.6765889000432073,0.5795806096981011,0.533101881767252,0.9910576421383455
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+00 input_mult=2,1,20,2,1.0,10,2,2.0,64,1024,0.0030241178857010474,0.999816874723362,1.7889238169304342,1.9524893699994208,1.2115132302355414,0.8944619084652171,0.8558699199313817,0.9823172870391683
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+00 input_mult=2,2,20,2,1.0,10,2,2.0,64,1024,0.0024286142605620302,0.9999708208070791,1.7908389521549857,2.2309054586179835,1.0249011442775136,0.8954194760774928,0.8154067802071538,0.9108230304831507
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+00 input_mult=10,0,20,2,1.0,10,10,2.0,64,1024,0.00256239207819224,1.0004012826147628,1.7847070426887708,2.6172486080371358,1.0202553992983274,0.8923535213443854,0.8765927311370204,0.9877858883795294
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+00 input_mult=10,1,20,2,1.0,10,10,2.0,64,1024,0.002612472482624117,0.999816874723362,1.744478519034142,2.7441240753501615,0.9677308605852211,0.872239259517071,0.8616371481653332,0.9593184891574011
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+00 input_mult=10,2,20,2,1.0,10,10,2.0,64,1024,0.0025939695972732883,0.9999708208070791,1.0938546676906622,2.5742049104594393,0.6030798319861155,0.5469273338453311,0.5036975060145477,0.9179315649552711
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+01 input_mult=2,0,20,2,10.0,10,2,2.0,64,1024,0.0011950945523173952,1.0004663065881187,1.0268679663476834,2.1170639386253014,0.6294720854987508,0.5134339831738417,0.503195066378878,0.6049499453851601
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+01 input_mult=2,1,20,2,10.0,10,2,2.0,64,1024,0.0017554878053055722,0.9999927746344738,1.1378667024693685,1.9524893699994208,0.7742257936592434,0.5689333512346842,0.5500093754440825,0.5950571515224505
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+01 input_mult=2,2,20,2,10.0,10,2,2.0,64,1024,0.0012767257323322862,0.9999318212896917,1.2990801890652277,2.2309054586179835,0.753740632490641,0.6495400945326139,0.5570183345979871,0.7337368393501958
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+01 input_mult=10,0,20,2,10.0,10,10,2.0,64,1024,0.001275808043388741,1.0004663065881187,1.109585822805418,2.6172486080371358,0.637901707692373,0.554792911402709,0.5507423181389097,0.5814103170472013
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+01 input_mult=10,1,20,2,10.0,10,10,2.0,64,1024,0.0012789424913099972,0.9999927746344738,1.1732027694820097,2.7441240753501615,0.651001815650875,0.5866013847410049,0.561007977363453,0.6434822073094513
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+01 input_mult=10,2,20,2,10.0,10,10,2.0,64,1024,0.001393733535186346,0.9999318212896917,1.0581973163102816,2.5742049104594393,0.6208950497449576,0.5290986581551408,0.5259467027755227,0.5538190941295201
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+02 input_mult=2,0,20,2,100.0,10,2,2.0,64,1024,0.0011796278909124891,1.0004377751719622,1.0029343375069968,2.1170639386253014,0.6235834320084607,0.5014671687534984,0.5003780756277423,0.5111962755337808
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+02 input_mult=2,1,20,2,100.0,10,2,2.0,64,1024,0.0017428970424128592,1.0000285910818674,1.0183145396685522,1.9524893699994208,0.6956211264523022,0.5091572698342761,0.5068237818160756,0.5100557879034249
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+02 input_mult=2,2,20,2,100.0,10,2,2.0,64,1024,0.001265258201682119,0.9999300963353009,1.028364479960762,2.2309054586179835,0.5902696823612021,0.514182239980381,0.5055225638444335,0.5226866477595032
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+02 input_mult=10,0,20,2,100.0,10,10,2.0,64,1024,0.0012628876201462246,1.0004377751719622,1.0155259239427294,2.6172486080371358,0.5864192983611336,0.5077629619713647,0.5075208028726329,0.5089670289213167
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+02 input_mult=10,1,20,2,100.0,10,10,2.0,64,1024,0.0012656627147302894,1.0000285910818674,1.0239876957588294,2.7441240753501615,0.5732008764274841,0.5119938478794147,0.5087886073213573,0.5149643345223927
MatrixFactorizationInput,scan MF d=20 r=2 factors=10 kappa=1e+02 input_mult=10,2,20,2,100.0,10,10,2.0,64,1024,0.0013817078940821933,0.9999300963353009,1.037968788941448,2.5742049104594393,0.6132421017224807,0.518984394470724,0.5056338308571688,0.5301659739510917
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+00 input_mult=2,0,20,5,1.0,2,2,2.0,64,1024,0.005968108596581325,0.9994181284335213,3.498690877204857,5.155181334643411,0.86398211696798,0.6997381754409715,0.585646738561019,0.8138296123209239
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+00 input_mult=2,1,20,5,1.0,2,2,2.0,64,1024,0.006908474501421069,1.00000249052468,3.447764114657179,4.9045601784663875,0.9107118680997109,0.6895528229314358,0.624961082519419,0.7541445633434527
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+00 input_mult=2,2,20,5,1.0,2,2,2.0,64,1024,0.006126253389831789,1.000177105517281,3.3219549131398365,5.373198814040947,0.7302115513903538,0.6643909826279673,0.5622633778458062,0.7665185874101285
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+00 input_mult=10,0,20,5,1.0,2,10,2.0,64,1024,0.0062825335525164994,0.9994181284335213,3.804540755018849,7.243483929378577,0.7837111891452596,0.7609081510037699,0.6020209787406655,0.9197953232668741
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+00 input_mult=10,1,20,5,1.0,2,10,2.0,64,1024,0.0064848516267769,1.00000249052468,3.6853812182683034,7.6765619938336265,0.7737078954312501,0.7370762436536608,0.6271569069016425,0.846995580405679
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+00 input_mult=10,2,20,5,1.0,2,10,2.0,64,1024,0.006718134952503601,1.000177105517281,3.7124621119470964,7.300195599454605,0.7142071845058361,0.7424924223894194,0.5873973273133577,0.897587517465481
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+01 input_mult=2,0,20,5,10.0,2,2,2.0,64,1024,0.0021565544877710013,0.9990050071586271,2.2360680832228406,5.155181334643411,0.5527035029336707,0.44721361664456805,0.3750182302351662,0.51940900305397
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+01 input_mult=2,1,20,5,10.0,2,2,2.0,64,1024,0.0025500622331554455,1.0001301844595252,2.406665143632081,4.9045601784663875,0.6421458332725878,0.48133302872641626,0.4452487481661411,0.5174173092866914
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+01 input_mult=2,2,20,5,10.0,2,2,2.0,64,1024,0.0019308692402501926,1.0003405205669658,2.2924511148353277,5.373198814040947,0.5148563031692931,0.45849022296706554,0.40803410860586437,0.5089463373282668
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+01 input_mult=10,0,20,5,10.0,2,10,2.0,64,1024,0.0018949278272206967,0.9990050071586271,2.835556549835464,7.243483929378577,0.6392094791365943,0.5671113099670928,0.520016245687658,0.6142063742465275
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+01 input_mult=10,1,20,5,10.0,2,10,2.0,64,1024,0.001989835533254954,1.0001301844595252,2.5444714940405326,7.6765619938336265,0.5265153300605441,0.5088942988081065,0.4230891284003424,0.5946994692158707
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+01 input_mult=10,2,20,5,10.0,2,10,2.0,64,1024,0.0017386600123622483,1.0003405205669658,2.7928875420472554,7.300195599454605,0.5741398916839362,0.5585775084094511,0.4960633363316921,0.6210916804872102
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+02 input_mult=2,0,20,5,100.0,2,2,2.0,64,1024,0.0017847025391434302,0.9990941843683832,1.5200236280653106,5.155181334643411,0.390977875280508,0.30400472561306213,0.2761684408741108,0.3318410103520134
MatrixFactorizationInput,scan MF d=20 r=5 factors=2 kappa=1e+02 input_mult=2,1,20,5,100.0,2,2,2.0,64,1024,0.0020308388441524954,1.0002515207417866,1.8199003022068467,4.9045601784663875,0.4910195263669864,0.3639800604413694,0.34429541144083614,0.3836647094419026
