problem_family,base_setting,eval_algo,target_layer_relative_norm,budget,step,update_source,points,mean_delta_loss,mean_update_grad_inner,mean_update_grad_cosine
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,fro,3,other_update,5,5.2843072463915065e-05,5.276417338637361e-05,0.46624402626438305
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,fro,3,own_update,5,5.1571667723759874e-05,5.1514452052309636e-05,0.45612304343108667
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,fro,10,other_update,5,0.0001346891330963551,0.00013432124260663253,0.5467619219772667
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,fro,10,own_update,5,0.0001246647102962406,0.0001245576665938673,0.5054386462350101
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,0,other_update,5,3.0372514927190507e-05,3.0403224398562188e-05,0.6372062330009681
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,0,own_update,5,6.901174733080495e-05,6.909291035893619e-05,0.398322193329745
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,1,other_update,5,2.4384364044038874e-05,2.4362118454692552e-05,0.48113529765178537
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,1,own_update,5,7.091809236658975e-05,7.09122558123756e-05,0.39897516057399873
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,3,other_update,5,2.8460405540275957e-05,2.842465435647916e-05,0.49326346430679796
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,3,own_update,5,8.574092808357747e-05,8.562241536379211e-05,0.40340213653353185
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,10,other_update,5,6.892927372215141e-05,6.882151957623783e-05,0.5713834023751871
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.003,op,10,own_update,5,0.000201604386421117,0.0002014207461665157,0.43052528981884447
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,0,other_update,5,0.00018580480292831325,0.00018711997648073272,0.6040301197177219
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,0,own_update,5,0.0001374325168524315,0.00013767707812552637,0.44568426207576833
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,1,other_update,5,0.00014274202612627463,0.00014228028400645217,0.451976447841784
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,1,own_update,5,0.00014093515303406078,0.00014076057171396437,0.44787710031878303
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,3,other_update,5,0.00017684974446403602,0.00017588057795457868,0.46624402626438294
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,3,own_update,5,0.0001722663574857286,0.00017171484017436544,0.45612304343108667
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,10,other_update,5,0.0004516145827083484,0.0004477374753554418,0.5467619219772667
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,fro,10,own_update,5,0.00041628655844974107,0.0004151922219795577,0.50543864623501
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,0,other_update,5,0.00010109346991065138,0.00010134408132854062,0.637206233000968
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,0,own_update,5,0.00022937685151109833,0.000230309701196454,0.39832219332974483
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,1,other_update,5,8.139855209279289e-05,8.120706151564185e-05,0.48113529765178537
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,1,own_update,5,0.00023656714732664952,0.00023637418604125198,0.3989751605739988
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,3,other_update,5,9.515374191844117e-05,9.474884785493053e-05,0.4932634643067981
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,3,own_update,5,0.00028637530703274906,0.00028540805121264037,0.40340213653353174
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,10,other_update,5,0.00023056686422382456,0.00022940506525412607,0.571383402375187
SmallMLPDigits,Small MLP digits hidden=64,Muon,0.01,op,10,own_update,5,0.0006728762153677792,0.000671402487221719,0.4305252898188446
