group_type,problem_family,base_setting,target_layer_relative_norm,budget,eval_algo,metric,n_pairs,other_positive_pairs,other_better_pairs,mean_signed_other_over_own,signed_ratio_ci95_low,signed_ratio_ci95_high,geomean_other_over_own,ratio_ci95_low,ratio_ci95_high,positive_ratio_pairs,ratio_ci95_above_one,ratio_ci95_below_one,mean_delta_other_minus_own,delta_ci95_low,delta_ci95_high
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,op,Muon,update_grad_inner,20,20,0,0.38733313931821073,0.3568445077671978,0.4178217708692237,0.3815206121156684,0.35101639395796247,0.4146757244806812,20,False,True,-3.346799638705839e-06,-4.755894901819287e-06,-1.9377043755923907e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,op,Muon,delta_loss,20,20,0,0.3872875517278347,0.3567922618807155,0.4177828415749539,0.38147108849895156,0.3509583006833564,0.4146366992238974,20,False,True,-3.347829354516385e-06,-4.7572102103017745e-06,-1.9384484987309957e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,op,Muon,update_grad_cosine,20,20,5,0.8573019825385171,0.7972153528502398,0.9173886122267944,0.8468637272177644,0.7853509452318158,0.913194511105441,20,False,True,-0.0928037963968027,-0.1310381011390609,-0.054569491654544514
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,fro,Adam,update_grad_inner,20,20,2,0.7207580685095325,0.6485253628394951,0.7929907741795699,0.7037933657046395,0.6342798480728173,0.7809251754014412,20,False,True,-3.720862822125365e-05,-6.194035569394478e-05,-1.247690074856253e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,fro,Adam,delta_loss,20,20,2,0.7206091915895205,0.6483461093885414,0.7928722737904996,0.7036305833593767,0.6341029855711339,0.7807816854745226,20,False,True,-3.725695844569721e-05,-6.201853842869126e-05,-1.2495378462703161e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,fro,Adam,update_grad_cosine,20,20,2,0.7207580685095325,0.648525362839495,0.79299077417957,0.7037933657046395,0.6342798480728173,0.7809251754014414,20,False,True,-0.15258614406076207,-0.19179271579500895,-0.11337957232651519
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,fro,Muon,update_grad_inner,20,20,3,0.8376530514180427,0.7741868814476536,0.9011192213884318,0.8257150814622256,0.7609190085929997,0.8960288651677697,20,False,True,-2.2150911189158653e-06,-3.3175035138211967e-06,-1.112678724010534e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,fro,Muon,delta_loss,20,20,3,0.8374356828766096,0.7739197296703387,0.9009516360828805,0.8254728897852803,0.7606182516591986,0.8958574032164706,20,False,True,-2.2153438205885222e-06,-3.3161414351142257e-06,-1.114546206062819e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,fro,Muon,update_grad_cosine,20,20,3,0.8376530514180425,0.7741868814476534,0.9011192213884316,0.8257150814622255,0.7609190085929995,0.8960288651677697,20,False,True,-0.10508183030941902,-0.14517223170056512,-0.06499142891827292
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,op,Adam,update_grad_inner,20,20,19,1.553465252953454,1.39223184651112,1.714698659395788,1.5118859574959271,1.3500297254047202,1.693147273322538,20,True,False,4.1574602976393065e-05,1.3418078188427357e-05,6.973112776435877e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,op,Adam,delta_loss,20,20,19,1.5527227779200081,1.3919416419566069,1.7135039138834094,1.5113243282280382,1.349801432419341,1.6921757306183776,20,True,False,4.154110979832648e-05,1.3412273914129452e-05,6.96699456825235e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,op,Adam,update_grad_cosine,20,20,0,0.6868109310796638,0.6107358059244645,0.7628860562348632,0.6674968940074093,0.5960857338292834,0.7474631218688802,20,False,True,-0.17345146605483633,-0.21512724003654676,-0.1317756920731259
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,op,Muon,update_grad_inner,20,20,0,0.38733313931821073,0.3568445077671978,0.4178217708692237,0.3815206121156684,0.35101639395796247,0.4146757244806812,20,False,True,-1.115599879568613e-05,-1.585298300606429e-05,-6.459014585307967e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,op,Muon,delta_loss,20,20,0,0.3872510257260441,0.35669348880241225,0.4178085626496759,0.38141149249724876,0.3508453693459614,0.4146405776429935,20,False,True,-1.1164949527175948e-05,-1.5865865500397332e-05,-6.464033553954564e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.001,op,Muon,update_grad_cosine,20,20,5,0.8573019825385174,0.7972153528502401,0.9173886122267947,0.8468637272177644,0.7853509452318158,0.913194511105441,20,False,True,-0.0928037963968027,-0.1310381011390609,-0.05456949165454449
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,fro,Adam,update_grad_inner,20,20,2,0.7207580685095325,0.6485253628394951,0.7929907741795699,0.7037933657046395,0.6342798480728173,0.7809251754014412,20,False,True,-0.000111625884663761,-0.00018582106708183439,-3.7430702245687625e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,fro,Adam,delta_loss,20,20,2,0.7208910568310662,0.6484812928360645,0.793300820826068,0.7038546261683737,0.6342108400437695,0.7811461165571228,20,False,True,-0.00011185016213448584,-0.0001861820786636935,-3.7518245605278196e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,fro,Adam,update_grad_cosine,20,20,2,0.7207580685095326,0.6485253628394952,0.79299077417957,0.7037933657046396,0.6342798480728175,0.7809251754014414,20,False,True,-0.15258614406076204,-0.1917927157950089,-0.1133795723265152
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,fro,Muon,update_grad_inner,20,20,3,0.8376530514180427,0.7741868814476536,0.9011192213884318,0.8257150814622256,0.7609190085929997,0.8960288651677697,20,False,True,-6.645273356747601e-06,-9.952510541463596e-06,-3.338036172031605e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,fro,Muon,delta_loss,20,20,3,0.8368035069805876,0.7734308203689437,0.9001761935922314,0.8248450178844255,0.759973993816659,0.8952534021748314,20,False,True,-6.653900366848653e-06,-9.947378897535937e-06,-3.36042183616137e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,fro,Muon,update_grad_cosine,20,20,3,0.8376530514180425,0.7741868814476534,0.9011192213884316,0.8257150814622255,0.7609190085929994,0.8960288651677697,20,False,True,-0.10508183030941906,-0.1451722317005652,-0.06499142891827293
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,op,Adam,update_grad_inner,20,20,19,1.553465252953454,1.39223184651112,1.714698659395788,1.5118859574959274,1.3500297254047204,1.693147273322538,20,True,False,0.00012472380892917923,4.025423456528211e-05,0.00020919338329307636
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,op,Adam,delta_loss,20,20,19,1.5536573424164524,1.393218378556059,1.7140963062768457,1.5124298367676603,1.3511315771349106,1.6929839031633038,20,True,False,0.00012497517200789067,4.038922764072487e-05,0.00020956111637505646
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,op,Adam,update_grad_cosine,20,20,0,0.6868109310796642,0.610735805924465,0.7628860562348634,0.6674968940074094,0.5960857338292836,0.7474631218688804,20,False,True,-0.1734514660548362,-0.21512724003654662,-0.13177569207312576
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,op,Muon,update_grad_inner,20,20,0,0.38733313931821073,0.3568445077671978,0.4178217708692237,0.3815206121156684,0.35101639395796247,0.4146757244806812,20,False,True,-3.346799638705839e-05,-4.755894901819287e-05,-1.9377043755923903e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,op,Muon,delta_loss,20,20,0,0.3870393332943157,0.35647072767761895,0.4176079389110125,0.38119124531818277,0.3506121890857798,0.41443729006146063,20,False,True,-3.354106467428064e-05,-4.766728348917866e-05,-1.9414845859382626e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.003,op,Muon,update_grad_cosine,20,20,5,0.8573019825385172,0.7972153528502399,0.9173886122267945,0.8468637272177644,0.7853509452318158,0.913194511105441,20,False,True,-0.09280379639680272,-0.1310381011390609,-0.05456949165454454
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,fro,Adam,update_grad_inner,20,20,2,0.7207580685095325,0.6485253628394951,0.7929907741795699,0.7037933657046395,0.6342798480728173,0.7809251754014412,20,False,True,-0.00037208628221253664,-0.0006194035569394478,-0.0001247690074856254
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,fro,Adam,delta_loss,20,20,2,0.7216086844673744,0.6485711146232678,0.794646254311481,0.7043279928117511,0.6342251818279463,0.7821794776871647,20,False,True,-0.00037385172045041327,-0.0006222107246695717,-0.00012549271623125475
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,fro,Adam,update_grad_cosine,20,20,2,0.7207580685095326,0.6485253628394952,0.79299077417957,0.7037933657046395,0.6342798480728173,0.7809251754014414,20,False,True,-0.15258614406076207,-0.1917927157950089,-0.11337957232651524
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,fro,Muon,update_grad_inner,20,20,3,0.8376530514180427,0.7741868814476536,0.9011192213884318,0.8257150814622256,0.7609190085929995,0.8960288651677697,20,False,True,-2.2150911189158664e-05,-3.317503513821198e-05,-1.1126787240105346e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,fro,Muon,delta_loss,20,20,3,0.8358601470931271,0.7725652089902113,0.8991550851960428,0.8238611049267086,0.7588474507801662,0.8944447523850039,20,False,True,-2.2183866584235544e-05,-3.309789063589133e-05,-1.1269842532579755e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,fro,Muon,update_grad_cosine,20,20,3,0.8376530514180425,0.7741868814476532,0.9011192213884317,0.8257150814622255,0.7609190085929995,0.8960288651677697,20,False,True,-0.10508183030941905,-0.1451722317005652,-0.0649914289182729
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,op,Adam,update_grad_inner,20,20,19,1.5534652529534543,1.3922318465111203,1.7146986593957882,1.5118859574959274,1.3500297254047204,1.693147273322538,20,True,False,0.00041574602976393073,0.00013418078188427365,0.0006973112776435877
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,op,Adam,delta_loss,20,20,19,1.5561013000512287,1.3968573114807168,1.7153452886217406,1.5154048611512547,1.3547854163212838,1.6950668833124316,20,True,False,0.0004207615349156368,0.0001358578341512906,0.000705665235679983
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,op,Adam,update_grad_cosine,20,20,0,0.6868109310796641,0.6107358059244647,0.7628860562348634,0.6674968940074094,0.5960857338292835,0.7474631218688803,20,False,True,-0.17345146605483627,-0.2151272400365467,-0.13177569207312584
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,op,Muon,update_grad_inner,20,20,0,0.38733313931821073,0.3568445077671978,0.4178217708692237,0.3815206121156684,0.35101639395796247,0.4146757244806812,20,False,True,-0.00011155998795686129,-0.00015852983006064291,-6.459014585307967e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,op,Muon,delta_loss,20,20,0,0.38639752340531913,0.35571022134789876,0.4170848254627395,0.3804881689553211,0.3497806583329092,0.4138915153426942,20,False,True,-0.00011226055011803737,-0.00015952946642273252,-6.499163381334224e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.01,op,Muon,update_grad_cosine,20,20,5,0.8573019825385172,0.7972153528502399,0.9173886122267945,0.8468637272177644,0.7853509452318158,0.913194511105441,20,False,True,-0.09280379639680272,-0.13103810113906092,-0.05456949165454453
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,fro,Adam,update_grad_inner,20,20,0,0.5394780938225576,0.4834161775862912,0.5955400100588241,0.5262950261309887,0.4739119186673371,0.5844682178686647,20,False,True,-1.5691994025293785e-05,-2.5184835419060632e-05,-6.199152631526939e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,fro,Adam,delta_loss,20,20,0,0.5394692077540745,0.4833985759901891,0.5955398395179599,0.5262817383727202,0.4738910421036371,0.584464451818104,20,False,True,-1.5692346721152272e-05,-2.5185249202005043e-05,-6.1994442402995005e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,fro,Adam,update_grad_cosine,20,20,0,0.5394780938225577,0.4834161775862912,0.5955400100588243,0.5262950261309888,0.4739119186673372,0.5844682178686649,20,False,True,-0.24983805715613813,-0.27624598899724684,-0.22343012531502943
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,fro,Muon,update_grad_inner,20,20,14,1.1171863948213283,1.0447067219798334,1.1896660676628232,1.105978925545702,1.0335893593088872,1.183438444615098,20,True,False,2.1918400450947862e-07,9.728012196509166e-08,3.410878870538656e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,fro,Muon,delta_loss,20,20,14,1.1171917859532683,1.044723836907984,1.1896597349985525,1.1059880057613514,1.0336097893236416,1.1834344851633003,20,True,False,2.1926374793590497e-07,9.734704824213355e-08,3.411804476296764e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,fro,Muon,update_grad_cosine,20,20,14,1.1171863948213283,1.0447067219798336,1.189666067662823,1.1059789255457015,1.033589359308887,1.1834384446150976,20,True,False,0.053472365935126796,0.021283737381384144,0.08566099448886945
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,op,Adam,update_grad_inner,20,20,19,1.5312777135139681,1.321376959623344,1.7411784674045923,1.4675549691069918,1.2796719818378044,1.6830231636841468,20,True,False,1.241610063192005e-05,3.480696131344613e-06,2.1351505132495486e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,op,Adam,delta_loss,20,20,19,1.531277004552855,1.3213717449353877,1.7411822641703223,1.4675497271542477,1.2796597794509996,1.6830271891443598,20,True,False,1.2417808580134082e-05,3.480974271134911e-06,2.135464288913325e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,op,Adam,update_grad_cosine,20,20,0,0.3928467952609741,0.3313973425680699,0.4542962479538783,0.3730903311010278,0.3218089960048601,0.43254351770505617,20,False,True,-0.3353019740242761,-0.3621057889651412,-0.308498159083411
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,op,Muon,update_grad_inner,20,20,0,0.36427981112210805,0.3420958197278145,0.3864638025164016,0.3611261427408989,0.33924269269354485,0.3844212234476277,20,False,True,-2.291973424297066e-06,-2.858660315086083e-06,-1.7252865335080487e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,op,Muon,delta_loss,20,20,0,0.36428629434222726,0.34210356774859535,0.38646902093585916,0.36113298573922564,0.3392504231070237,0.3844270323806935,20,False,True,-2.29194093028795e-06,-2.8585721315220576e-06,-1.725309729053843e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0001,op,Muon,update_grad_cosine,20,20,20,1.3386722744436577,1.258034472675894,1.4193100762114212,1.3268968225911446,1.2451105590579694,1.4140552941214783,20,True,False,0.1379409042696546,0.10578359730720296,0.17009821123210625
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,fro,Adam,update_grad_inner,20,20,0,0.5394780938225577,0.4834161775862913,0.5955400100588242,0.5262950261309887,0.4739119186673371,0.5844682178686647,20,False,True,-4.707598207588133e-05,-7.555450625718186e-05,-1.85974578945808e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,fro,Adam,delta_loss,20,20,0,0.5394894111099918,0.48341947129360513,0.5955593509263786,0.526302881821004,0.47391322381749856,0.5844840563464903,20,False,True,-4.707714826931442e-05,-7.555570163748241e-05,-1.859859490114642e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,fro,Adam,update_grad_cosine,20,20,0,0.5394780938225578,0.4834161775862913,0.5955400100588244,0.5262950261309889,0.47391191866733723,0.584468217868665,20,False,True,-0.24983805715613805,-0.2762459889972468,-0.22343012531502932
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,fro,Muon,update_grad_inner,20,20,14,1.1171863948213285,1.0447067219798336,1.1896660676628235,1.105978925545702,1.0335893593088872,1.1834384446150983,20,True,False,6.575520135284361e-07,2.918403658952752e-07,1.023263661161597e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,fro,Muon,delta_loss,20,20,14,1.1172246525160312,1.0447784396117048,1.1896708654203576,1.1060250498151651,1.0336545646712516,1.183462495720415,20,True,False,6.58359677130349e-07,2.926118148574625e-07,1.0241075394032355e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,fro,Muon,update_grad_cosine,20,20,14,1.1171863948213283,1.0447067219798336,1.189666067662823,1.1059789255457015,1.0335893593088872,1.1834384446150976,20,True,False,0.05347236593512682,0.0212837373813842,0.08566099448886944
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,op,Adam,update_grad_inner,20,20,19,1.5312777135139681,1.321376959623344,1.7411784674045923,1.467554969106992,1.2796719818378044,1.683023163684147,20,True,False,3.724830189576014e-05,1.0442088394033832e-05,6.405451539748646e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,op,Adam,delta_loss,20,20,19,1.5313680350345413,1.3215071522409634,1.7412289178281193,1.4676693691764295,1.2798089939835533,1.683105359741221,20,True,False,3.726215089819851e-05,1.0445698022348892e-05,6.407860377404812e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,op,Adam,update_grad_cosine,20,20,0,0.39284679526097427,0.33139734256807,0.4542962479538785,0.37309033110102785,0.3218089960048601,0.4325435177050563,20,False,True,-0.3353019740242761,-0.3621057889651412,-0.308498159083411
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,op,Muon,update_grad_inner,20,20,0,0.36427981112210805,0.34209581972781455,0.38646380251640156,0.3611261427408989,0.33924269269354485,0.3844212234476277,20,False,True,-6.875920272891197e-06,-8.575980945258248e-06,-5.175859600524145e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,op,Muon,delta_loss,20,20,0,0.36431295844144257,0.342139438594836,0.38648647828804916,0.3611623957821538,0.33928799937162496,0.38444706670640294,20,False,True,-6.8754119564529145e-06,-8.57530616960146e-06,-5.175517743304369e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.0003,op,Muon,update_grad_cosine,20,20,20,1.3386722744436574,1.258034472675894,1.4193100762114208,1.3268968225911444,1.2451105590579694,1.4140552941214781,20,True,False,0.13794090426965452,0.10578359730720291,0.17009821123210614
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,fro,Adam,update_grad_inner,20,20,0,0.5394780938225575,0.4834161775862911,0.595540010058824,0.5262950261309887,0.4739119186673371,0.5844682178686647,20,False,True,-0.0001569199402529378,-0.00025184835419060625,-6.199152631526934e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,fro,Adam,delta_loss,20,20,0,0.5396062002767757,0.48343838557800717,0.5957740149755443,0.5263821648775633,0.47392323893659644,0.5846478094699613,20,False,True,-0.00015692255342971694,-0.00025184712113185306,-6.199798572758084e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,fro,Adam,update_grad_cosine,20,20,0,0.5394780938225577,0.4834161775862913,0.5955400100588242,0.5262950261309888,0.47391191866733723,0.5844682178686648,20,False,True,-0.24983805715613822,-0.27624598899724684,-0.22343012531502957
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,fro,Muon,update_grad_inner,20,20,14,1.1171863948213285,1.0447067219798336,1.1896660676628235,1.105978925545702,1.0335893593088872,1.183438444615098,20,True,False,2.1918400450947858e-06,9.72801219650916e-07,3.410878870538656e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,fro,Muon,delta_loss,20,20,14,1.117324624240561,1.0450918122993367,1.1895574361817853,1.1061913318084424,1.0340215494280751,1.18339822148286,20,True,False,2.1996043586103296e-06,9.825295421428207e-07,3.4166791750778383e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,fro,Muon,update_grad_cosine,20,20,14,1.1171863948213285,1.0447067219798336,1.1896660676628235,1.1059789255457018,1.0335893593088872,1.1834384446150978,20,True,False,0.05347236593512687,0.021283737381384192,0.08566099448886955
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,op,Adam,update_grad_inner,20,20,19,1.531277713513968,1.3213769596233438,1.741178467404592,1.4675549691069918,1.2796719818378044,1.6830231636841468,20,True,False,0.00012416100631920045,3.4806961313446074e-05,0.00021351505132495482
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,op,Adam,delta_loss,20,20,19,1.5314546096969928,1.3216862936071678,1.7412229257868177,1.4678011100341923,1.279983236433637,1.683178370851506,20,True,False,0.00012428519632359247,3.4841959371639315e-05,0.00021372843327554562
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,op,Adam,update_grad_cosine,20,20,0,0.39284679526097427,0.33139734256806996,0.4542962479538786,0.3730903311010278,0.32180899600486007,0.4325435177050563,20,False,True,-0.33530197402427603,-0.3621057889651412,-0.3084981590834109
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,op,Muon,update_grad_inner,20,20,0,0.36427981112210805,0.3420958197278145,0.3864638025164016,0.3611261427408989,0.33924269269354485,0.3844212234476277,20,False,True,-2.291973424297066e-05,-2.8586603150860833e-05,-1.7252865335080484e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,op,Muon,delta_loss,20,20,0,0.36433840073273044,0.3421658954472835,0.3865109060181774,0.361188183967038,0.3393139131378918,0.38447260541418266,20,False,True,-2.2921687648613798e-05,-2.859040747329047e-05,-1.7252967823937126e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.001,op,Muon,update_grad_cosine,20,20,20,1.3386722744436572,1.2580344726758939,1.4193100762114206,1.3268968225911442,1.2451105590579692,1.414055294121478,20,True,False,0.13794090426965444,0.10578359730720284,0.17009821123210606
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,fro,Adam,update_grad_inner,20,20,0,0.5394780938225576,0.4834161775862912,0.5955400100588241,0.5262950261309887,0.4739119186673371,0.5844682178686647,20,False,True,-0.00047075982075881346,-0.0007555450625718189,-0.00018597457894580806
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,fro,Adam,delta_loss,20,20,0,0.5397252526828735,0.4833445757710697,0.5961059295946773,0.526411222743272,0.47378936784044673,0.5848775726925681,20,False,True,-0.00047081392953379764,-0.0007555465359005252,-0.00018608132316707009
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,fro,Adam,update_grad_cosine,20,20,0,0.5394780938225578,0.48341617758629135,0.5955400100588243,0.5262950261309889,0.47391191866733723,0.5844682178686649,20,False,True,-0.24983805715613813,-0.2762459889972468,-0.22343012531502945
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,fro,Muon,update_grad_inner,20,20,14,1.1171863948213285,1.0447067219798336,1.1896660676628235,1.105978925545702,1.0335893593088872,1.1834384446150983,20,True,False,6.5755201352843615e-06,2.918403658952753e-06,1.023263661161597e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,fro,Muon,delta_loss,20,20,14,1.1172401047348317,1.0452205957050273,1.189259613764636,1.1061626307158863,1.0341540176406243,1.1831852361642117,20,True,False,6.622161721225872e-06,2.9697077044464267e-06,1.0274615738005317e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,fro,Muon,update_grad_cosine,20,20,14,1.1171863948213283,1.0447067219798334,1.1896660676628232,1.1059789255457015,1.033589359308887,1.1834384446150976,20,True,False,0.05347236593512681,0.02128373738138413,0.08566099448886949
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,op,Adam,update_grad_inner,20,20,19,1.5312777135139677,1.3213769596233436,1.7411784674045918,1.4675549691069918,1.2796719818378044,1.6830231636841468,20,True,False,0.0003724830189576014,0.00010442088394033839,0.0006405451539748644
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,op,Adam,delta_loss,20,20,20,1.5317688104569824,1.3221298869743943,1.7414077339395706,1.4681871572587193,1.280429981142978,1.6834763013087704,20,True,False,0.00037330054498073694,0.00010445400621858958,0.0006421470837428843
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,op,Adam,update_grad_cosine,20,20,0,0.3928467952609742,0.33139734256806996,0.45429624795387846,0.3730903311010278,0.32180899600486007,0.4325435177050562,20,False,True,-0.3353019740242762,-0.36210578896514134,-0.30849815908341105
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,op,Muon,update_grad_inner,20,20,0,0.36427981112210805,0.3420958197278145,0.3864638025164016,0.3611261427408989,0.33924269269354485,0.3844212234476277,20,False,True,-6.875920272891197e-05,-8.57598094525825e-05,-5.1758596005241445e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,op,Muon,delta_loss,20,20,0,0.3644111141109907,0.3422555025897112,0.3865667256322702,0.3612655585505721,0.33940335096325636,0.38453599065669236,20,False,True,-6.87821489921081e-05,-8.579854366933075e-05,-5.1765754314885446e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.003,op,Muon,update_grad_cosine,20,20,20,1.3386722744436574,1.258034472675894,1.4193100762114208,1.3268968225911446,1.2451105590579696,1.4140552941214783,20,True,False,0.13794090426965458,0.10578359730720296,0.1700982112321062
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.01,fro,Adam,update_grad_inner,20,20,0,0.5394780938225576,0.4834161775862912,0.5955400100588241,0.5262950261309887,0.4739119186673371,0.5844682178686647,20,False,True,-0.0015691994025293782,-0.0025184835419060627,-0.0006199152631526937
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.01,fro,Adam,delta_loss,20,20,0,0.5399847852552802,0.4831026844912965,0.5968668860192637,0.5264441881902183,0.4734078386352336,0.5854222525723753,20,False,True,-0.0015705275887369584,-0.0025196396771067567,-0.0006214155003671601
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.01,fro,Adam,update_grad_cosine,20,20,0,0.5394780938225578,0.48341617758629135,0.5955400100588243,0.5262950261309889,0.4739119186673373,0.584468217868665,20,False,True,-0.24983805715613805,-0.2762459889972467,-0.2234301253150294
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=64,0.01,fro,Muon,update_grad_inner,20,20,14,1.1171863948213285,1.0447067219798334,1.1896660676628237,1.105978925545702,1.0335893593088872,1.1834384446150983,20,True,False,2.1918400450947873e-05,9.728012196509174e-06,3.410878870538657e-05
